Performance(MegaMultiply-Sums per Second)1825.837781Index,Sum
7051,276038.125000
7052,107251.796875
7053,303747.968750
7054,-184110.437500
7055,154339.203125
7056,-126885.992188
7057,-149794.906250
7058,144715.843750
7059,494726.750000
7060,-341314.656250
7061,-71770.273438
7062,330789.468750
7063,-118494.375000
7064,-19706.787109
7065,-53079.242188
7066,153157.093750
7067,-121116.250000
7068,20460.615234
7069,-45217.187500
7070,-249272.859375
7071,29130.648438
7072,16057.621094
7073,-265972.187500
7074,-73074.437500
7075,424309.937500
7076,391233.531250
7077,-73727.218750
7078,456372.468750
7079,-526245.062500
7080,314232.156250
7081,76113.031250
7082,33557.636719
7083,-21817.845703
7084,-144144.937500
7085,32004.968750
7086,63601.675781
7087,-58721.179688
7088,40058.355469
7089,-533422.875000
7090,195703.187500
7091,-410771.906250
7092,18998.525391
7093,-458142.406250
7094,-94694.171875
7095,-310043.531250
7096,-73935.375000
7097,147674.125000
7098,-49384.078125
7099,105734.882812
7100,360942.906250
7101,-270351.625000
7102,467991.531250
7103,-154009.546875
7104,241124.562500
7105,1413.421875
7106,-70726.398438
7107,383755.343750
7108,-307683.906250
7109,-464188.062500
7110,-582047.875000
7111,70599.390625
7112,157229.843750
7113,3952.328125
7114,-97408.718750
7115,297938.000000
7116,-152880.484375
7117,-28365.169922
7118,144372.781250
7119,-443942.937500
7120,-248218.859375
7121,92636.101562
7122,-526313.250000
7123,-239653.937500
7124,27021.480469
7125,-238603.250000
7126,-116688.710938
7127,-31186.722656
7128,-117328.101562
7129,-14061.578125
7130,-44176.085938
7131,-319432.156250
7132,-63334.113281
7133,261476.593750
7134,-302845.187500
7135,-67508.906250
7136,419413.906250
7137,290709.031250
7138,-59033.488281
7139,-293449.218750
7140,-173091.421875
7141,517605.812500
7142,-306031.125000
7143,-156228.375000
7144,25550.253906
7145,161251.359375
7146,-316170.125000
7147,460262.968750
7148,-168991.593750
7149,-241052.046875
7150,-145829.109375
7151,-286841.968750
7152,-364798.656250
7153,258298.437500
7154,-24988.314453
7155,21112.878906
7156,-46156.152344
7157,7507.468750
7158,-47290.093750
7159,-21103.994141
7160,318457.781250
7161,-195259.828125
7162,82273.039062
7163,67077.625000
7164,97692.601562
7165,162385.750000
7166,210052.890625
7167,19083.681641
7168,160399.000000
7169,138758.515625
7170,320631.687500
7171,332235.656250
7172,48820.664062
7173,74956.046875
7174,-38506.085938
7175,380316.468750
7176,643696.187500
7177,-110500.828125
7178,263462.562500
7179,-387607.312500
7180,137816.562500
7181,268656.500000
7182,-276614.187500
7183,483086.625000
7184,-383943.343750
7185,474880.843750
7186,-144617.953125
7187,17261.689453
7188,-56258.203125
7189,-258990.406250
7190,-218343.875000
7191,250228.187500
7192,359503.750000
7193,-67931.562500
7194,191326.234375
7195,52168.144531
7196,196226.718750
7197,42648.882812
7198,213351.578125
7199,513192.093750
7200,394978.812500
7201,382333.437500
7202,-459745.656250
7203,245757.328125
7204,209010.906250
7205,498667.812500
7206,252006.640625
7207,566930.062500
7208,195670.484375
7209,-126991.421875
7210,-82888.500000
7211,162463.968750
7212,-133702.406250
7213,490577.250000
7214,230728.187500
7215,-29435.722656
7216,369025.406250
7217,-37802.835938
7218,-177269.968750
7219,694740.375000
7220,238619.640625
7221,-281580.500000
7222,-287645.250000
7223,72625.687500
7224,-225633.328125
7225,105554.335938
7226,261182.281250
7227,-171681.515625
7228,301193.843750
7229,507872.937500
7230,-112220.437500
7231,485755.843750
7232,145430.421875
7233,-92090.585938
7234,-1142.392578
7235,-501513.187500
7236,-434952.500000
7237,371725.562500
7238,571835.062500
7239,12327.350586
7240,120430.648438
7241,171470.609375
7242,-418399.406250
7243,38559.726562
7244,73591.546875
7245,64545.304688
7246,-30710.175781
7247,228614.625000
7248,-117720.953125
7249,-65379.750000
7250,56925.890625
7251,-161441.812500
7252,454241.750000
7253,90365.203125
7254,110002.625000
7255,37323.019531
7256,-212127.312500
7257,76574.945312
7258,-374236.062500
7259,-386433.937500
7260,-109006.101562
7261,265878.875000
7262,142707.500000
7263,-228633.593750
7264,443157.437500
7265,290525.312500
7266,-458758.218750
7267,88126.218750
7268,62404.875000
7269,169009.828125
7270,359449.125000
7271,312289.375000
7272,17604.708984
7273,-415176.125000
7274,-394723.625000
7275,-230541.218750
7276,-96443.242188
7277,14328.203125
7278,-485123.812500
7279,128501.828125
7280,196690.390625
7281,336430.906250
7282,42654.460938
7283,-216587.093750
7284,-440698.750000
7285,-236797.718750
7286,131435.734375
7287,141043.765625
7288,-406007.281250
7289,262067.734375
7290,-405045.968750
7291,271244.843750
7292,407638.156250
7293,-651107.000000
7294,-83224.195312
7295,-494564.062500
7296,-332262.125000
7297,-128845.656250
7298,27202.857422
7299,140548.984375
7300,-337500.562500
7301,402773.125000
7302,-297247.375000
7303,-128070.804688
7304,74473.085938
7305,187207.750000
7306,335328.312500
7307,-49673.636719
7308,-196738.031250
7309,28555.777344
7310,70996.132812
7311,-189314.250000
7312,57755.082031
7313,454678.656250
7314,-21305.035156
7315,-367606.812500
7316,-170398.875000
7317,223301.187500
7318,-521809.343750
7319,-299835.750000
7320,-243053.218750
7321,-188014.593750
7322,162411.781250
7323,74298.718750
7324,-35600.503906
7325,-268750.000000
7326,105760.109375
7327,-512098.031250
7328,148079.328125
7329,-470722.437500
7330,-85691.742188
7331,-294640.500000
7332,312204.281250
7333,316613.937500
7334,-29963.929688
7335,241496.093750
7336,-192019.031250
7337,-568606.625000
7338,-586709.500000
7339,-219832.515625
7340,213727.984375
7341,-227498.406250
7342,239393.156250
7343,24541.230469
7344,120595.359375
7345,199052.531250
7346,-44545.562500
7347,345530.375000
7348,180243.000000
7349,-361043.875000
7350,-128839.109375
7351,-22843.792969
7352,97562.265625
7353,-259549.765625
7354,608135.625000
7355,-130061.546875
7356,-6069.765625
7357,63170.460938
7358,214408.218750
7359,122836.906250
7360,257170.609375
7361,130832.898438
7362,-339447.125000
7363,46672.828125
7364,-74091.140625
7365,278727.093750
7366,-120292.835938
7367,-259819.281250
7368,21247.347656
7369,-32706.062500
7370,-248829.515625
7371,-278086.968750
7372,170670.593750
7373,194671.984375
7374,-141562.703125
7375,209913.468750
7376,-332264.843750
7377,59299.382812
7378,75636.398438
7379,322194.093750
7380,164855.609375
7381,93561.515625
7382,278202.343750
7383,186183.296875
7384,-260953.250000
7385,401744.875000
7386,220262.781250
7387,415324.937500
7388,-174969.578125
7389,288479.156250
7390,-217310.921875
7391,482196.343750
7392,-414143.000000
7393,532253.562500
7394,-320566.312500
7395,-133287.953125
7396,-323437.406250
7397,88864.671875
7398,81843.664062
7399,-176012.562500
7400,155476.015625
7401,-141058.781250
7402,257713.437500
7403,249654.406250
7404,70464.070312
7405,208010.250000
7406,60043.242188
7407,-279855.781250
7408,-12833.027344
7409,-78336.453125
7410,389581.375000
7411,470687.968750
7412,-19900.072266
7413,-298272.437500
7414,376020.468750
7415,-415430.281250
7416,428603.531250
7417,172024.546875
7418,211531.140625
7419,-112508.062500
7420,193468.656250
7421,312262.156250
7422,259834.828125
7423,326881.656250
7424,-263558.312500
7425,291255.750000
7426,-315496.718750
7427,447393.593750
7428,95654.578125
7429,191384.125000
7430,-120972.437500
7431,136495.953125
7432,-285410.843750
7433,417072.968750
7434,-116923.539062
7435,-127873.046875
7436,262155.625000
7437,109499.296875
7438,45096.687500
7439,-27245.062500
7440,-260502.453125
7441,264921.687500
7442,379888.500000
7443,-156710.687500
7444,-159639.125000
7445,562061.875000
7446,-75752.343750
7447,33422.421875
7448,21301.886719
7449,74478.992188
7450,-135405.984375
7451,451928.343750
7452,-164635.046875
7453,146065.187500
7454,-116764.828125
7455,59188.847656
7456,-273989.156250
7457,248064.437500
7458,155453.359375
7459,-158214.187500
7460,-202950.000000
7461,-275751.875000
7462,44738.789062
7463,260594.562500
7464,-490095.843750
7465,-223565.343750
7466,231039.015625
7467,-222422.796875
7468,522706.000000
7469,198502.578125
7470,346514.437500
7471,-229998.234375
7472,236333.890625
7473,399701.937500
7474,150464.250000
7475,94767.914062
7476,42910.074219
7477,240596.656250
7478,-108223.593750
7479,221600.921875
7480,-262938.437500
7481,544773.625000
7482,-149769.078125
7483,348213.750000
7484,192860.750000
7485,-199186.031250
7486,198304.421875
7487,126902.257812
7488,-50229.917969
7489,53805.828125
7490,281395.125000
7491,73781.281250
7492,84153.492188
7493,-108977.125000
7494,-49582.273438
7495,-157199.812500
7496,-245238.078125
7497,-3071.157715
7498,327909.750000
7499,-114587.765625
7500,24185.919922
7501,221831.406250
7502,270829.156250
7503,-64794.554688
7504,-409915.625000
7505,-384216.437500
7506,-72929.320312
7507,340205.000000
7508,-429284.625000
7509,-451134.625000
7510,-552043.937500
7511,-524605.875000
7512,-574176.312500
7513,43820.890625
7514,135253.312500
7515,-185562.500000
7516,71650.359375
7517,-44507.109375
7518,192511.562500
7519,-265803.031250
7520,-567672.937500
7521,-28284.953125
7522,-96332.820312
7523,-70196.562500
7524,236613.765625
7525,-114427.343750
7526,-278840.593750
7527,-88277.000000
7528,9139.146484
7529,-143956.062500
7530,506610.406250
7531,67229.929688
7532,-140722.750000
7533,498227.968750
7534,371082.625000
7535,-65640.000000
7536,-191964.812500
7537,-211104.953125
7538,-169658.828125
7539,299471.656250
7540,10939.190430
7541,12738.335938
7542,270203.125000
7543,383931.718750
7544,288201.031250
7545,-332980.937500
7546,95969.390625
7547,-293267.375000
7548,-393316.250000
7549,-51666.421875
7550,35785.460938
7551,6709.239258
7552,512692.875000
7553,221155.609375
7554,-518196.968750
7555,66157.414062
7556,192154.781250
7557,-469423.468750
7558,61197.695312
7559,11542.726562
7560,440143.593750
7561,125940.984375
7562,-249512.625000
7563,222520.968750
7564,-245660.593750
7565,33824.656250
7566,-133878.687500
7567,-118127.539062
7568,202622.609375
7569,182139.562500
7570,-11371.719727
7571,296310.687500
7572,258752.875000
7573,441867.343750
7574,-530069.062500
7575,257212.937500
7576,148368.265625
7577,423809.156250
7578,-310977.875000
7579,207045.687500
7580,169512.156250
7581,383256.687500
7582,-50065.898438
7583,-21297.402344
7584,210417.750000
7585,384112.125000
7586,81698.734375
7587,-158679.484375
7588,-175505.453125
7589,-71693.625000
7590,293685.750000
7591,428139.718750
7592,515452.187500
7593,134000.718750
7594,271260.375000
7595,120829.343750
7596,131890.781250
7597,415297.750000
7598,-97817.929688
7599,-174831.421875
7600,78471.210938
7601,-31805.531250
7602,495574.937500
7603,735.684326
7604,-100799.250000
7605,-411580.593750
7606,-71946.179688
7607,-381343.968750
7608,137995.312500
7609,18089.669922
7610,66625.117188
7611,129143.382812
7612,-212658.468750
7613,-91425.500000
7614,62155.421875
7615,70163.703125
7616,103143.500000
7617,-78269.140625
7618,150560.359375
7619,-133735.437500
7620,327962.437500
7621,179710.250000
7622,-221751.093750
7623,20840.824219
7624,-308144.343750
7625,565356.000000
7626,-322981.687500
7627,-410512.093750
7628,-3198.383301
7629,-126510.921875
7630,-358672.593750
7631,-176074.343750
7632,64337.312500
7633,326431.406250
7634,68741.351562
7635,342488.750000
7636,-226241.890625
7637,213666.531250
7638,67725.257812
7639,343266.156250
7640,10624.815430
7641,104931.789062
7642,-129038.226562
7643,252452.875000
7644,480758.843750
7645,-237265.062500
7646,-104512.335938
7647,8605.313477
7648,-146147.828125
7649,-264365.250000
7650,93640.523438
7651,-529945.312500
7652,276293.218750
7653,56536.000000
7654,483828.343750
7655,-271791.968750
7656,79695.546875
7657,112146.500000
7658,205423.953125
7659,-221387.390625
7660,409819.812500
7661,90466.187500
7662,280887.843750
7663,-26727.728516
7664,132888.640625
7665,-186883.375000
7666,172923.468750
7667,-292158.562500
7668,-551271.937500
7669,-180386.468750
7670,-447029.687500
7671,-256812.671875
7672,296775.812500
7673,-176996.828125
7674,-271735.656250
7675,162255.953125
7676,400338.343750
7677,577823.625000
7678,-312757.625000
7679,-415299.687500
7680,-246853.984375
7681,41276.812500
7682,388793.343750
7683,29522.875000
7684,-392895.093750
7685,83571.054688
7686,-155100.312500
7687,-182666.328125
7688,-94346.648438
7689,-418556.250000
7690,208766.781250
7691,-90552.421875
7692,-150130.984375
7693,51968.875000
7694,-256753.765625
7695,-257106.593750
7696,-331424.937500
7697,-308201.500000
7698,311058.125000
7699,-190011.671875
7700,-110309.625000
7701,-90916.656250
7702,123473.890625
7703,-221004.500000
7704,193562.296875
7705,195383.437500
7706,286475.500000
7707,13062.267578
7708,-354085.218750
7709,-232309.734375
7710,-366544.875000
7711,-98077.984375
7712,231588.359375
7713,-195138.218750
7714,218631.453125
7715,-403167.218750
7716,-412029.437500
7717,104730.968750
7718,-70037.210938
7719,-50074.988281
7720,6828.525391
7721,-331291.156250
7722,17739.845703
7723,-94246.687500
7724,82236.500000
7725,114803.656250
7726,-63915.695312
7727,-61892.964844
7728,20336.642578
7729,-102306.187500
7730,-33256.457031
7731,364789.687500
7732,76402.632812
7733,-8877.794922
7734,249709.031250
7735,-233334.906250
7736,-410248.156250
7737,-278912.093750
7738,238094.921875
7739,108598.273438
7740,321593.312500
7741,-676597.750000
7742,22792.919922
7743,-480715.156250
7744,-343341.437500
7745,-62054.500000
7746,94874.015625
7747,242077.156250
7748,191913.484375
7749,-14099.609375
7750,181117.031250
7751,-228114.484375
7752,-36956.234375
7753,-114241.609375
7754,-53334.710938
7755,294887.500000
7756,247115.250000
7757,-24949.640625
7758,105493.726562
7759,-619441.875000
7760,-96133.000000
7761,353132.750000
7762,-19693.109375
7763,-202302.656250
7764,266652.312500
7765,-387894.062500
7766,286349.843750
7767,317564.562500
7768,325996.906250
7769,123268.328125
7770,-439028.343750
7771,-61018.304688
7772,-93574.031250
7773,-123073.859375
7774,413715.156250
7775,131467.906250
7776,-311168.906250
7777,48111.750000
7778,454126.468750
7779,35481.218750
7780,31754.406250
7781,181885.937500
7782,-47903.390625
7783,213713.687500
7784,-55126.101562
7785,230495.937500
7786,-378479.968750
7787,292656.906250
7788,80461.906250
7789,570332.375000
7790,107198.671875
7791,153360.671875
7792,-7283.183594
7793,-340281.375000
7794,-200956.046875
7795,-255157.687500
7796,28320.156250
7797,170161.593750
7798,598513.750000
7799,49630.082031
7800,227690.453125
7801,-223743.468750
7802,152266.078125
7803,-285092.593750
7804,401249.031250
7805,101583.750000
7806,-326450.375000
7807,228326.609375
7808,-35009.433594
7809,295989.687500
7810,-275238.937500
7811,-445220.187500
7812,-379043.781250
7813,-175323.750000
7814,-103657.531250
7815,186921.390625
7816,48884.082031
7817,96034.546875
7818,617498.312500
7819,-324990.531250
7820,-53341.550781
7821,-436117.531250
7822,-216988.406250
7823,-354595.343750
7824,-451271.125000
7825,242277.546875
7826,126585.984375
7827,-162082.500000
7828,230677.953125
7829,490089.812500
7830,190174.015625
7831,152907.312500
7832,-265502.812500
7833,339001.812500
7834,-45425.851562
7835,159659.828125
7836,-125805.593750
7837,-116927.468750
7838,-123767.460938
7839,131270.781250
7840,99018.750000
7841,207758.484375
7842,306676.125000
7843,116556.390625
7844,139676.875000
7845,-14536.953125
7846,15712.129883
7847,558062.562500
7848,379094.531250
7849,144160.906250
7850,-137937.593750
7851,242545.359375
7852,190813.000000
7853,-185738.078125
7854,238353.000000
7855,-92572.898438
7856,-144002.312500
7857,13620.763672
7858,395870.562500
7859,-273644.781250
7860,389436.687500
7861,630397.750000
7862,36323.273438
7863,-149901.578125
7864,-55312.210938
7865,205082.265625
7866,213182.640625
7867,147047.609375
7868,347747.375000
7869,510048.625000
7870,-53516.011719
7871,270793.500000
7872,396095.250000
7873,631446.562500
7874,1921.683594
7875,-235451.812500
7876,197486.750000
7877,-172576.625000
7878,344408.281250
7879,241321.578125
7880,444532.281250
7881,-240770.375000
7882,282390.687500
7883,-129149.640625
7884,-72161.460938
7885,313232.250000
7886,105224.789062
7887,-289190.281250
7888,-422052.500000
7889,-487683.750000
7890,100828.851562
7891,-212538.921875
7892,145317.531250
7893,103258.406250
7894,-132618.062500
7895,-211263.156250
7896,81327.710938
7897,420270.500000
7898,216953.421875
7899,-128985.734375
7900,-46240.710938
7901,-4502.468750
7902,-579683.062500
7903,-219886.359375
7904,-93404.437500
7905,-143450.843750
7906,-81327.585938
7907,510985.031250
7908,360963.187500
7909,471868.593750
7910,280691.875000
7911,-417530.750000
7912,463437.343750
7913,357862.812500
7914,-438640.625000
7915,419548.843750
7916,257284.328125
7917,-548653.250000
7918,-86975.835938
7919,-128859.570312
7920,107641.101562
7921,18954.031250
7922,44442.953125
7923,-248024.906250
7924,-235131.187500
7925,412351.031250
7926,112200.054688
7927,-73890.968750
